code,name,股息率_2024,select,get,rate,profit_min
603128,华贸物流,4.6,44,34,77.27,0.52
000830,鲁西化工,3.27,39,30,76.92,0.74
600300,维维股份,3.62,39,30,76.92,0.66
600861,北京人力,3.45,39,30,76.92,0.73
605009,豪悦护理,2.76,39,30,76.92,0.53
600085,同仁堂,2.66,43,33,76.74,0.8
601555,东吴证券,3.96,43,33,76.74,0.5
000090,天健集团,2.83,47,36,76.6,0.5
601668,中国建筑,4.75,47,36,76.6,0.56
002223,鱼跃医疗,2.17,34,26,76.47,0.61
600926,杭州银行,4.16,38,29,76.32,0.68
601186,中国铁建,3.82,42,32,76.19,0.59
002061,浙江交科,3.12,46,35,76.09,0.59
600210,紫江企业,4.59,46,35,76.09,0.58
002478,常宝股份,4.12,37,28,75.68,0.57
600997,开滦股份,4.42,37,28,75.68,0.57
601018,宁波港,2.97,37,28,75.68,0.54
601577,长沙银行,4.35,37,28,75.68,0.59
600713,南京医药,3.33,41,31,75.61,0.67
601800,中国交建,3.45,41,31,75.61,0.55
601886,江河集团,9.96,41,31,75.61,0.53
000718,苏宁环球,4.74,45,34,75.56,0.53
600704,物产中大,4.02,45,34,75.56,0.58
600720,中交设计,2.87,45,34,75.56,0.68
600916,中国黄金,4.24,45,34,75.56,0.55
601860,紫金银行,3.52,45,34,75.56,0.71
000001,平安银行,5.31,40,30,75.0,0.61
600938,中国海油,5.01,40,30,75.0,0.56
600897,厦门空港,2.23,36,27,75.0,0.53
603227,雪峰科技,2.18,36,27,75.0,1.21
000589,贵州轮胎,2.89,47,35,74.47,0.53
001227,兰州银行,4.24,47,35,74.47,0.75
003012,东鹏控股,4.39,39,29,74.36,0.64
600284,浦东建设,4.0,46,34,73.91,0.5
002555,三七互娱,6.93,42,31,73.81,0.52
600197,伊力特,3.1,42,31,73.81,0.61
603233,大参林,3.54,42,31,73.81,0.59
000731,四川美丰,3.95,38,28,73.68,0.82
600019,宝钢股份,3.06,38,28,73.68,0.57
002415,海康威视,2.48,45,33,73.33,0.6
603368,柳药集团,4.36,45,33,73.33,0.51
601330,绿色动力,4.26,41,30,73.17,0.63
603648,畅联股份,3.01,37,27,72.97,0.52
600332,白云山,2.97,40,29,72.5,0.61
000401,冀东水泥,2.17,54,39,72.22,0.81
000591,太阳能,2.62,42,30,71.43,0.67
603305,旭升集团,2.98,45,32,71.11,0.71
600170,上海建工,2.54,48,34,70.83,0.82
000885,城发环境,2.66,43,30,69.77,1.05
000026,飞亚达,3.19,36,25,69.44,0.58
600566,济川药业,7.7,39,27,69.23,0.73
000690,宝新能源,3.46,44,30,68.18,0.5
